transacao_id,cliente_id,tipo_transacao,valor_kz,data_transacao,canal,status,provincia,tipo_conta
TXN002241,CLI0066,Pagamento de Renda,233797.05,2024-12-03 15:02:02,Internet Banking,Aprovada,Malanje,Jovem
TXN003953,CLI0001,Pagamento de Serviço,183539.32,2024-04-07 05:29:30,Balcão,Recusada,Malanje,Poupança
TXN004908,cli0105,Pagamento de Serviço,51402.97,2024-07-28 11:26:29,App Mobile,Pendente,Luanda,Corrente
TXN001487,CLI0094,Depósito,45562.22,2023-11-30 00:33:35,App Mobile,Recusada,Luanda,Empresarial
TXN000784,CLI0146,Pagamento de Electricidade,248438.02,2023-09-24 06:26:59,Balcão,Aprovada,Sumbe,Corrente
TXN002895,CLI0079,Recarga de Telemóvel,79357.69,2024-08-28 02:41:28,Agente Bancário,Aprovada,Malanje,Poupança
TXN003251,CLI0171,Recarga de Telemóvel,190928.21,2023-04-15 16:21:52,Agente Bancário,Recusada,Benguela,Corrente
TXN004477,CLI0119,Levantamento,147887.66,2024-03-22 18:55:04,ATM,Aprovada,Lubango,Empresarial
TXN002215,CLI0023,Pagamento de Renda,150258.05,2023-10-23 10:42:55,ATM,Pendente,Malanje,Poupança
TXN003042,CLI0115,Pagamento de Empréstimo,246444.7,2023-05-19 14:15:18,Internet Banking,Recusada,Saurimo,Corrente
TXN003512,CLI0090,Levantamento,59897.46,2023-04-26 13:58:54,App Mobile,Recusada,Cabinda,Poupança
TXN000259,CLI0104,Pagamento de Electricidade,65523.77,2024-03-04 10:27:26,ATM,Aprovada,Uíge,Jovem
TXN002136,CLI0018,Pagamento de Empréstimo,106617.94,2024-12-22 14:23:04,Agente Bancário,,Kuito,Empresarial
TXN000579,CLI0162,Pagamento de Serviço,11848.44,2023-08-07 12:01:21,Agente Bancário,Recusada,Luanda,Empresarial
TXN000933,CLI0044,Depósito,134718.22,2023-05-01 22:32:13,Agente Bancário,Aprovada,Benguela,Corrente
TXN002123,CLI0109,Pagamento de Renda,236775.66,2023-01-18 19:39:01,Agente Bancário,Aprovada,Huambo,Poupança
TXN002919,CLI0141,Pagamento de Renda,31410.58,2024-01-27 14:36:41,App Mobile,Aprovada,Malanje,Jovem
TXN000047,CLI0188,Pagamento de Empréstimo,92949.78,2024-08-13 19:49:23,Internet Banking,Aprovada,Benguela,Poupança
TXN003739,CLI0013,Recebimento de Salário,240358.81,2024-11-24 06:08:01,Agente Bancário,Aprovada,Benguela,Poupança
TXN004853,CLI0087,Pagamento de Serviço,135960.15,2023-07-20 21:23:54,Balcão,Recusada,Uíge,Poupança
TXN002420,CLI0124,Transferência,87924.19,2023-04-11 07:05:37,Balcão,Recusada,Luanda,Poupança
TXN001411,CLI0126,Transferência,136320.97,2023-02-03 02:33:30,Internet Banking,Recusada,Sumbe,Jovem
TXN004184,cli0163,Pagamento de Empréstimo,149494.5,2023-12-07 08:22:33,App Mobile,Pendente,Malanje,Empresarial
TXN003106,CLI0200,Transferência,203747.1,2024-07-24 10:22:05,App Mobile,Aprovada,Malanje,Empresarial
TXN000921,CLI0090,Transferência,116785.93,2024-10-26 09:17:44,Balcão,Aprovada,Cabinda,Poupança
TXN002127,CLI0136,Depósito,237938.83,2023-06-18 08:16:22,Agente Bancário,Aprovada,Huambo,Empresarial
TXN002779,CLI0199,Transferência,164338.42,2023-03-16 00:10:52,Internet Banking,Aprovada,Kuito,Poupança
TXN000798,CLI0023,Pagamento de Serviço,233560.53,2023-01-04 20:06:48,App Mobile,Recusada,Malanje,Poupança
TXN000670,CLI0098,Pagamento de Electricidade,147719.92,2023-02-18 01:37:07,Balcão,Aprovada,Sumbe,Corrente
TXN000285,CLI0199,Pagamento de Renda,7324.0,2024-10-31 13:16:43,Internet Banking,Recusada,Kuito,Poupança
TXN004196,CLI0060,Levantamento,53343.21,2024-09-10 17:16:27,App Mobile,Pendente,Kuito,Jovem
TXN001514,CLI0195,Depósito,84646.52,2023-03-28 05:04:27,Balcão,Aprovada,Cabinda,Corrente
TXN002453,CLI0013,Pagamento de Serviço,207848.97,2024-01-13 04:05:39,Agente Bancário,Aprovada,Benguela,Poupança
TXN001998,CLI0166,Pagamento de Empréstimo,134170.66,2023-11-08 03:39:25,Balcão,Aprovada,Uíge,Empresarial
TXN001881,CLI0086,Recarga de Telemóvel,45071.35,2023-03-05 02:06:22,Internet Banking,Aprovada,Huambo,Corrente
TXN003278,cli0039,Transferência,191070.01,2023-02-28 23:51:29,Agente Bancário,Aprovada,Kuito,Corrente
TXN003431,CLI0053,Pagamento de Electricidade,110854.14,2024-09-04 09:30:30,Agente Bancário,Pendente,Cabinda,Poupança
TXN003257,CLI0027,Levantamento,119342.65,2023-12-03 03:36:55,App Mobile,Pendente,Sumbe,Corrente
TXN000892,CLI0077,Pagamento de Serviço,122810.38,2024-01-12 18:10:22,App Mobile,Pendente,Huambo,Jovem
TXN003227,CLI0200,Compra com Cartão,186297.85,2024-10-24 02:57:13,ATM,Pendente,Malanje,Empresarial
TXN004304,CLI0042,Depósito,22906.25,2024-09-23 23:25:27,Agente Bancário,Aprovada,Lubango,Corrente
TXN004125,CLI0050,Recebimento de Salário,129146.52,2024-02-01 08:32:27,Internet Banking,Recusada,Malanje,Corrente
TXN000727,CLI0084,Compra com Cartão,202029.37,2024-05-04 04:20:06,ATM,Recusada,Kuito,Poupança
TXN001713,CLI0001,Pagamento de Electricidade,134376.97,2024-01-28 18:07:00,ATM,Aprovada,Malanje,Poupança
TXN001280,CLI0157,Pagamento de Renda,151767.19,2023-07-22 03:00:50,App Mobile,Aprovada,Malanje,Jovem
TXN002553,CLI0071,Pagamento de Empréstimo,160821.27,2024-11-30 13:25:37,Internet Banking,Pendente,Lubango,Empresarial
TXN004427,CLI0003,Pagamento de Serviço,58108.43,2023-05-12 20:57:15,Internet Banking,Aprovada,Saurimo,Corrente
TXN004756,CLI0021,Levantamento,40835.4,2024-03-19 06:57:56,ATM,Pendente,Huambo,Corrente
TXN001556,CLI0052,Pagamento de Empréstimo,141297.26,2023-10-15 22:41:59,ATM,Aprovada,Uíge,Corrente
TXN004075,CLI0181,Recarga de Telemóvel,221712.84,2023-03-30 08:50:25,Agente Bancário,Aprovada,Lubango,Empresarial
TXN004080,CLI0091,Pagamento de Serviço,11141.14,2024-02-18 09:42:10,Agente Bancário,Aprovada,Lubango,Corrente
TXN003194,CLI0155,Levantamento,206898.67,2024-11-22 13:06:43,Agente Bancário,Pendente,Malanje,Corrente
TXN004563,CLI0144,Pagamento de Electricidade,16417.22,2023-09-11 05:48:08,ATM,Aprovada,Sumbe,Jovem
TXN002029,CLI0123,DEPÓSITO,64395.59,2023-02-28 13:19:54,Balcão,Aprovada,Kuito,Poupança
TXN004754,CLI0082,Pagamento de Renda,156843.88,03/01/2024 22:52,App Mobile,Aprovada,Uíge,Corrente
TXN002583,CLI0176,Levantamento,-109667.94,2023-04-03 20:07:58,Internet Banking,Aprovada,Benguela,Poupança
TXN002407,cli0066,Transferência,226176.31,2023-08-30 13:47:58,App Mobile,Aprovada,Malanje,Jovem
TXN002537,CLI0085,Pagamento de Empréstimo,174230.38,2023-07-09 22:35:52,ATM,Pendente,Uíge,Empresarial
TXN001802,CLI0015,Pagamento de Renda,116111.66,2024-11-15 22:36:44,Agente Bancário,Recusada,Kuito,Empresarial
TXN000936,CLI0003,Transferência,84499.62,2023-09-17 23:29:34,Internet Banking,Aprovada,Saurimo,Corrente
TXN002631,CLI0074,Recebimento de Salário,98048.06,14/02/2024 19:59,Internet Banking,Aprovada,Huambo,Corrente
TXN003930,CLI0023,Recebimento de Salário,181423.43,2023-06-24 09:58:58,Internet Banking,Aprovada,Malanje,Poupança
TXN000581,cli0070,Pagamento de Serviço,115219.94,2023-06-13 14:18:50,,Aprovada,Huambo,Corrente
TXN004978,CLI0077,Depósito,209094.07,2024-03-25 05:11:13,Agente Bancário,Pendente,Huambo,Jovem
TXN003075,CLI0162,Pagamento de Serviço,88525.37,2024-06-10 16:56:57,Agente Bancário,Aprovada,Luanda,Empresarial
TXN004160,CLI0112,RECARGA DE TELEMÓVEL,83174.01,2023-04-29 09:01:33,ATM,Aprovada,Luanda,Empresarial
TXN002776,CLI0065,Pagamento de Empréstimo,184186.07,2024-03-06 07:39:40,App Mobile,Aprovada,Benguela,Empresarial
TXN003335,CLI0189,Pagamento de Empréstimo,91360.44,2023-01-07 12:33:52,App Mobile,Aprovada,Sumbe,Jovem
TXN001547,CLI0200,Compra com Cartão,110523.33,2023-01-29 02:24:07,App Mobile,Pendente,Malanje,Empresarial
TXN004640,CLI0137,Pagamento de Serviço,224590.91,2024-06-04 00:16:09,App Mobile,Aprovada,Benguela,Jovem
TXN003404,CLI0092,Transferência,153310.34,2024-02-14 10:53:12,Agente Bancário,Aprovada,Benguela,Poupança
TXN003094,CLI0073,Levantamento,102999.23,2024-08-04 10:15:12,App Mobile,Aprovada,Saurimo,Poupança
TXN003301,CLI0026,Recebimento de Salário,131048.32,2023-12-31 23:12:17,ATM,Aprovada,Lubango,Empresarial
TXN001625,CLI0179,Pagamento de Empréstimo,229594.19,2024-09-19 01:57:12,Agente Bancário,Aprovada,Luanda,Empresarial
TXN001966,CLI0034,Compra com Cartão,103973.43,2023-02-25 08:57:45,Balcão,Aprovada,Huambo,Empresarial
TXN003370,CLI0197,RECARGA DE TELEMÓVEL,126621.77,2024-10-08 09:03:16,Internet Banking,Recusada,Malanje,Empresarial
TXN002572,CLI0156,Depósito,229043.99,2024-12-29 23:51:34,Internet Banking,Pendente,Benguela,Jovem
TXN000795,CLI0104,Depósito,-84678.77,2023-01-31 09:15:15,Agente Bancário,Recusada,Uíge,Jovem
TXN001027,CLI0136,Transferência,170259.03,2023-03-19 18:42:32,App Mobile,Aprovada,Huambo,Empresarial
TXN004555,CLI0183,Transferência,52078.82,2023-05-10 04:34:17,Internet Banking,Aprovada,Saurimo,Corrente
TXN004973,CLI0065,Depósito,115718.79,2024-10-11 01:50:21,Balcão,Aprovada,Benguela,Empresarial
TXN002941,CLI0149,Pagamento de Serviço,213752.81,2023-08-09 23:38:47,Agente Bancário,Aprovada,Saurimo,Corrente
TXN004834,CLI0135,Pagamento de Empréstimo,179344.83,2024-07-23 06:41:15,Internet Banking,Aprovada,Malanje,Jovem
TXN003056,cli0171,Compra com Cartão,162650.93,2023-12-27 21:52:42,Balcão,Pendente,Benguela,Corrente
TXN002472,CLI0198,Recarga de Telemóvel,103498.03,2023-02-23 22:38:12,Balcão,Aprovada,Uíge,Corrente
TXN004511,CLI0103,Pagamento de Electricidade,234472.06,2023-06-12 00:45:47,Agente Bancário,Aprovada,Malanje,Empresarial
TXN003921,CLI0182,Pagamento de Electricidade,177999.53,2024-09-05 12:50:37,Internet Banking,Aprovada,Uíge,Corrente
TXN001853,CLI0081,Pagamento de Renda,98008.3,12/03/2023 23:15,App Mobile,Aprovada,Uíge,Empresarial
TXN001538,CLI0072,Pagamento de Serviço,131462.71,2024-10-30 04:18:07,ATM,Pendente,Lubango,Jovem
TXN000387,CLI0124,Recebimento de Salário,203571.97,2023-06-11 17:50:25,Balcão,Aprovada,Luanda,Poupança
TXN001089,CLI0160,Recebimento de Salário,84751.95,2023-06-18 16:29:38,Balcão,Aprovada,Sumbe,Empresarial
TXN002304,CLI0165,Pagamento de Empréstimo,13966.47,2024-10-21 10:02:20,App Mobile,Aprovada,Cabinda,Corrente
TXN004979,CLI0128,Recebimento de Salário,54767.44,2023-01-12 15:55:00,App Mobile,Recusada,Luanda,Poupança
TXN001232,CLI0157,Pagamento de Serviço,10336.6,2024-09-13 14:17:24,Internet Banking,Pendente,Malanje,Jovem
TXN000101,CLI0199,Pagamento de Empréstimo,195995.26,2023-08-01 07:11:06,Balcão,Pendente,Kuito,Poupança
TXN002502,CLI0166,Pagamento de Empréstimo,211815.28,2023-01-04 19:23:26,App Mobile,Aprovada,Uíge,Empresarial
TXN000275,CLI0053,Pagamento de Empréstimo,39117.26,2023-03-24 18:51:18,Internet Banking,Aprovada,Cabinda,Poupança
TXN000370,CLI0054,PAGAMENTO DE ELECTRICIDADE,83781.17,2023-02-05 08:02:09,Internet Banking,Aprovada,Cabinda,Poupança
TXN001313,CLI0015,Recarga de Telemóvel,99758.66,2023-10-31 09:07:13,ATM,Aprovada,Kuito,Empresarial
TXN000676,CLI0025,Transferência,201365.41,2024-11-03 12:42:54,App Mobile,Recusada,Sumbe,Poupança
TXN001495,CLI0103,Pagamento de Serviço,237684.47,2023-08-02 16:24:11,App Mobile,Aprovada,Malanje,Empresarial
TXN001333,CLI0162,Recarga de Telemóvel,160697.27,2023-12-11 07:57:53,ATM,Recusada,Luanda,Empresarial
TXN001151,CLI0147,Transferência,20894.98,2023-11-04 20:30:10,ATM,,Malanje,Empresarial
TXN002745,CLI0143,Pagamento de Empréstimo,227988.7,2024-12-14 08:23:08,Balcão,Aprovada,Uíge,Poupança
TXN004023,CLI0075,Depósito,19065.35,2023-08-21 11:15:03,Balcão,Aprovada,Huambo,Jovem
TXN004048,CLI0003,Compra com Cartão,87266.86,2023-09-04 16:26:11,Internet Banking,Aprovada,Saurimo,Corrente
TXN004325,CLI0087,Pagamento de Serviço,143972.36,2024-10-05 05:28:14,Internet Banking,Aprovada,Uíge,Poupança
TXN002782,CLI0059,Pagamento de Serviço,145366.79,2024-09-02 02:36:48,ATM,Aprovada,Lubango,Jovem
TXN000078,CLI0058,Depósito,168538.21,2023-12-26 15:01:05,Balcão,Aprovada,Sumbe,Empresarial
TXN003907,CLI0021,Recarga de Telemóvel,603.86,2024-06-06 11:14:38,Agente Bancário,Pendente,Huambo,Corrente
TXN001800,CLI0178,Pagamento de Empréstimo,2003.6,2023-07-21 17:18:45,App Mobile,Aprovada,Saurimo,Poupança
TXN004587,CLI0119,Pagamento de Empréstimo,139527.55,2023-02-02 05:27:27,Agente Bancário,Aprovada,Lubango,Empresarial
TXN004032,CLI0029,Depósito,102914.68,2024-07-27 21:25:45,App Mobile,Aprovada,Benguela,Corrente
TXN002088,CLI0173,TRANSFERÊNCIA,225288.06,2023-04-20 09:25:18,ATM,Pendente,Benguela,Jovem
TXN004243,CLI0020,TRANSFERÊNCIA,132397.67,2024-09-05 04:07:58,Balcão,Aprovada,Huambo,Jovem
TXN001885,CLI0193,Levantamento,92120.58,2024-09-05 10:25:58,Agente Bancário,Aprovada,Luanda,Empresarial
TXN001577,CLI0052,Pagamento de Empréstimo,36714.58,2023-04-12 18:28:00,Internet Banking,Aprovada,Uíge,Corrente
TXN000061,CLI0102,Pagamento de Empréstimo,72263.77,2023-02-02 16:10:34,ATM,Aprovada,Sumbe,Empresarial
TXN003241,CLI0063,Recebimento de Salário,143647.51,2024-09-29 03:09:02,Agente Bancário,Aprovada,Kuito,Corrente
TXN002143,CLI0170,Pagamento de Renda,154951.37,2024-08-11 06:47:47,Internet Banking,Aprovada,Uíge,Corrente
TXN003654,CLI0136,Depósito,50711.22,2023-04-25 08:38:21,Agente Bancário,Recusada,Huambo,Empresarial
TXN003665,CLI0062,PAGAMENTO DE RENDA,183870.73,2023-11-21 21:05:05,Balcão,Aprovada,Saurimo,Jovem
TXN001491,CLI0020,Levantamento,208779.03,2024-09-11 05:31:51,Agente Bancário,Pendente,Huambo,Jovem
TXN001510,CLI0011,Pagamento de Renda,166687.56,2023-01-22 09:41:14,App Mobile,Pendente,Huambo,Poupança
TXN000216,CLI0147,Pagamento de Renda,128170.48,2024-08-28 11:25:19,ATM,Aprovada,Malanje,Empresarial
TXN002758,CLI0075,Pagamento de Electricidade,214918.98,2024-12-23 06:49:45,App Mobile,Aprovada,Huambo,Jovem
TXN001812,CLI0084,Levantamento,151375.46,2024-07-27 08:18:05,Agente Bancário,Aprovada,Kuito,Poupança
TXN002724,CLI0100,Pagamento de Renda,206794.01,2024-07-01 04:24:02,ATM,Pendente,Saurimo,Empresarial
TXN004926,CLI0155,Pagamento de Electricidade,11826.62,2023-03-04 23:29:31,Agente Bancário,Aprovada,Malanje,Corrente
TXN001359,CLI0048,Pagamento de Serviço,184970.45,2024-02-18 18:18:20,ATM,Pendente,Malanje,Corrente
TXN001588,CLI0122,Pagamento de Serviço,122892.1,2023-11-28 03:58:19,Balcão,Aprovada,Lubango,Empresarial
TXN004176,CLI0117,Transferência,228419.33,2023-02-16 15:01:01,ATM,Recusada,Sumbe,Jovem
TXN004262,cli0014,Pagamento de Electricidade,189387.22,2023-03-10 09:11:56,ATM,Aprovada,Sumbe,Jovem
TXN003436,CLI0198,Transferência,143589.38,2024-07-17 03:49:30,Balcão,Aprovada,Uíge,Corrente
TXN004273,CLI0082,Pagamento de Serviço,67972.75,2023-08-29 11:31:46,App Mobile,Aprovada,Uíge,Corrente
TXN002552,CLI0146,Depósito,124362.14,2023-07-04 05:57:02,Balcão,Aprovada,Sumbe,Corrente
TXN001029,CLI0035,Compra com Cartão,177231.09,2023-07-15 05:06:59,Balcão,Aprovada,Benguela,Corrente
TXN004707,CLI0036,Recarga de Telemóvel,96128.85,2023-06-13 06:38:36,App Mobile,Aprovada,Lubango,Poupança
TXN002115,CLI0060,Pagamento de Empréstimo,146284.54,2023-12-09 10:01:59,Balcão,Recusada,Kuito,Jovem
TXN001727,CLI0086,Pagamento de Electricidade,115618.02,2024-09-12 05:40:45,Balcão,Aprovada,Huambo,Corrente
TXN002766,CLI0015,Pagamento de Empréstimo,90315.14,2024-05-01 04:19:09,ATM,Aprovada,Kuito,Empresarial
TXN001953,CLI0056,Pagamento de Electricidade,187266.12,2024-01-12 05:58:06,Agente Bancário,Pendente,Huambo,Empresarial
TXN003770,CLI0058,Levantamento,230597.62,2024-06-15 05:43:46,Agente Bancário,Aprovada,Sumbe,Empresarial
TXN004790,CLI0182,Compra com Cartão,35429.5,2023-03-25 23:54:18,Agente Bancário,Pendente,Uíge,Corrente
TXN001518,CLI0001,Compra com Cartão,8342.46,2024-12-29 07:45:55,App Mobile,Aprovada,Malanje,Poupança
TXN002209,CLI0134,Pagamento de Serviço,153422.99,2024-03-07 01:02:48,Agente Bancário,Aprovada,Sumbe,Jovem
TXN002834,CLI0191,Pagamento de Electricidade,248964.12,2023-06-05 06:27:41,,Aprovada,Benguela,Corrente
TXN003641,CLI0142,Recarga de Telemóvel,245083.78,2024-08-13 21:46:02,Internet Banking,Pendente,Kuito,Jovem
TXN002718,CLI0167,Recarga de Telemóvel,191969.58,2024-06-05 06:06:23,Internet Banking,Pendente,Benguela,Jovem
TXN001369,CLI0034,Pagamento de Renda,32879.08,2023-10-08 09:16:40,Balcão,Aprovada,Huambo,Empresarial
TXN002235,CLI0023,Pagamento de Electricidade,172590.5,2024-10-24 12:03:30,ATM,Recusada,Malanje,Poupança
TXN004251,CLI0180,Pagamento de Empréstimo,217926.8,2023-03-25 22:35:41,Agente Bancário,Recusada,Huambo,Corrente
TXN000159,CLI0084,Transferência,242115.8,2023-07-12 19:08:00,Balcão,Pendente,Kuito,Poupança
TXN004752,CLI0013,Pagamento de Renda,202593.01,2024-05-01 11:15:31,Agente Bancário,Pendente,Benguela,Poupança
TXN004014,CLI0199,Depósito,48075.02,2023-03-16 23:03:57,Balcão,Aprovada,Kuito,Poupança
TXN001638,CLI0165,Levantamento,237464.33,2023-03-15 07:01:13,ATM,Aprovada,Cabinda,Corrente
TXN004622,CLI0062,Pagamento de Electricidade,185479.18,2024-08-15 17:11:06,Agente Bancário,Aprovada,Saurimo,Jovem
TXN002267,CLI0109,Depósito,165715.5,2024-01-17 16:15:45,Balcão,Aprovada,Huambo,Poupança
TXN001709,CLI0179,Pagamento de Renda,51582.06,2024-11-23 13:26:33,App Mobile,Pendente,Luanda,Empresarial
TXN003407,CLI0123,Pagamento de Empréstimo,204796.79,2023-08-30 04:07:19,Internet Banking,Pendente,Kuito,Poupança
TXN000122,CLI0178,Transferência,72564.28,2024-01-16 07:35:20,Agente Bancário,Aprovada,Saurimo,Poupança
TXN001576,CLI0144,Transferência,198542.08,2024-06-01 11:15:10,Balcão,Aprovada,Sumbe,Jovem
TXN000064,CLI0122,Pagamento de Renda,71711.13,2023-09-07 10:59:59,ATM,Aprovada,Lubango,Empresarial
TXN000536,CLI0168,Pagamento de Renda,217260.74,2023-11-11 15:27:16,Internet Banking,Pendente,Cabinda,Corrente
TXN001178,CLI0106,Compra com Cartão,167586.31,2023-11-26 05:06:05,App Mobile,Recusada,Saurimo,Empresarial
TXN002435,CLI0176,Recebimento de Salário,233592.69,2024-09-11 05:49:26,Internet Banking,Aprovada,Benguela,Poupança
TXN004005,CLI0086,Pagamento de Empréstimo,127525.16,2023-07-06 07:20:20,App Mobile,Aprovada,Huambo,Corrente
TXN003605,CLI0163,Depósito,165301.95,2023-03-17 21:23:01,Balcão,Aprovada,Malanje,Empresarial
TXN003323,CLI0066,Depósito,238545.73,2023-10-20 20:10:26,ATM,Aprovada,Malanje,Jovem
TXN000314,CLI0080,Pagamento de Empréstimo,11025.39,2024-07-19 15:19:23,ATM,Pendente,Lubango,Jovem
TXN001007,cli0042,Recebimento de Salário,230009.63,2024-12-28 05:56:21,App Mobile,Aprovada,Lubango,Corrente
TXN002875,CLI0096,Pagamento de Renda,169411.84,2024-03-12 05:24:05,Agente Bancário,Aprovada,Malanje,Corrente
TXN002221,CLI0199,Pagamento de Renda,93377.69,2023-01-20 14:52:10,Agente Bancário,Aprovada,Kuito,Poupança
TXN002085,CLI0194,Compra com Cartão,11286.21,2024-11-25 03:24:02,App Mobile,Aprovada,Lubango,Poupança
TXN002325,CLI0161,Recarga de Telemóvel,172347.26,2023-10-23 03:40:23,Internet Banking,Aprovada,Lubango,Empresarial
TXN001573,CLI0057,Pagamento de Empréstimo,106095.1,2023-06-26 00:49:23,ATM,Aprovada,Benguela,Jovem
TXN003676,CLI0181,Compra com Cartão,36841.8,2023-11-15 18:45:25,Agente Bancário,Aprovada,Lubango,Empresarial
TXN004565,CLI0049,Recebimento de Salário,87090.59,2023-11-25 21:09:48,Internet Banking,Aprovada,Saurimo,Poupança
TXN002751,CLI0127,Pagamento de Electricidade,197113.6,2023-11-30 08:42:02,ATM,Aprovada,Malanje,Corrente
TXN001037,CLI0150,Pagamento de Renda,166574.31,2023-12-03 22:00:12,ATM,Recusada,Benguela,Jovem
TXN003973,CLI0040,Compra com Cartão,161557.64,27/04/2024 02:16,ATM,Aprovada,Kuito,Poupança
TXN003554,CLI0067,Depósito,230343.77,2024-11-25 00:58:12,App Mobile,Aprovada,Lubango,Jovem
TXN003470,CLI0182,Pagamento de Electricidade,57862.49,2023-09-14 13:52:27,Balcão,Pendente,Uíge,Corrente
TXN004954,CLI0188,Pagamento de Empréstimo,190008.85,2024-11-27 09:45:09,Internet Banking,Aprovada,Benguela,Poupança
TXN004539,CLI0114,Depósito,72737.62,2024-01-29 14:36:36,ATM,Aprovada,Malanje,Jovem
TXN000785,CLI0050,Pagamento de Electricidade,129739.73,2023-01-18 21:27:45,Balcão,Recusada,Malanje,Corrente
TXN001062,CLI0046,Pagamento de Renda,203683.19,2023-04-26 14:45:37,ATM,Recusada,Malanje,Poupança
TXN000048,CLI0075,Recebimento de Salário,240690.12,2023-07-12 20:05:36,Agente Bancário,Aprovada,Huambo,Jovem
TXN003104,CLI0111,Depósito,52985.22,2023-08-29 05:42:34,Agente Bancário,Pendente,Huambo,Empresarial
TXN003961,CLI0153,Compra com Cartão,102520.43,2024-03-09 21:10:20,ATM,Pendente,Huambo,Poupança
TXN003634,CLI0145,Pagamento de Serviço,107933.53,2023-08-03 21:11:23,,Aprovada,Huambo,Empresarial
TXN001324,CLI0114,Transferência,235786.36,2024-03-12 06:05:41,ATM,Aprovada,Malanje,Jovem
TXN001083,CLI0019,Depósito,96820.66,2024-05-15 19:45:34,Internet Banking,Recusada,Kuito,Empresarial
TXN004800,CLI0123,Pagamento de Empréstimo,64911.98,2023-08-04 13:27:04,Agente Bancário,,Kuito,Poupança
TXN000444,CLI0058,Pagamento de Empréstimo,170216.57,2024-01-27 03:09:00,App Mobile,Aprovada,Sumbe,Empresarial
TXN002469,CLI0106,Recebimento de Salário,124384.42,2024-04-25 22:40:23,ATM,Recusada,Saurimo,Empresarial
TXN004389,CLI0107,Pagamento de Renda,204250.33,2024-09-02 09:13:40,Internet Banking,Pendente,Kuito,Empresarial
TXN002698,CLI0181,Recebimento de Salário,9627.82,2023-05-08 13:18:29,Agente Bancário,Aprovada,Lubango,Empresarial
TXN002270,CLI0019,Pagamento de Renda,224927.41,2023-05-11 08:21:57,Agente Bancário,Recusada,Kuito,Empresarial
TXN004244,CLI0153,Recebimento de Salário,13629.66,2024-10-25 08:36:13,Internet Banking,Aprovada,Huambo,Poupança
TXN002841,CLI0115,Pagamento de Serviço,189243.55,2023-12-11 10:47:13,Agente Bancário,Aprovada,Saurimo,Corrente
TXN002050,CLI0099,Compra com Cartão,155295.26,2023-03-10 16:28:36,Agente Bancário,Aprovada,Huambo,Empresarial
TXN004358,cli0179,Pagamento de Renda,76380.94,2024-01-18 22:23:12,Internet Banking,Aprovada,Luanda,Empresarial
TXN003610,CLI0125,Pagamento de Electricidade,211912.92,2023-02-08 14:12:10,Internet Banking,Aprovada,Sumbe,Empresarial
TXN000185,CLI0159,Transferência,237290.84,2023-05-15 06:41:51,Balcão,Aprovada,Uíge,Empresarial
TXN001096,CLI0093,Pagamento de Renda,-112109.69,2023-05-22 05:37:30,Agente Bancário,Recusada,Saurimo,Corrente
TXN003839,CLI0180,Levantamento,200383.02,2024-09-15 16:42:45,Internet Banking,Aprovada,Huambo,Corrente
TXN000069,CLI0123,Pagamento de Empréstimo,96201.81,2023-07-22 13:23:23,ATM,Aprovada,Kuito,Poupança
TXN004529,CLI0104,Recarga de Telemóvel,133103.24,2024-08-13 15:06:43,Internet Banking,Aprovada,Uíge,Jovem
TXN002306,CLI0190,Recebimento de Salário,76703.98,2024-09-13 13:11:00,ATM,Pendente,Malanje,Empresarial
TXN001917,CLI0057,Levantamento,214111.64,2024-06-12 18:05:22,Balcão,Aprovada,Benguela,Jovem
TXN002729,CLI0004,Compra com Cartão,62107.74,2024-09-24 17:25:28,App Mobile,Aprovada,Saurimo,Empresarial
TXN002422,CLI0152,Levantamento,158092.39,2024-12-29 11:52:59,App Mobile,Recusada,Cabinda,Jovem
TXN000723,CLI0061,Compra com Cartão,235540.48,2023-04-26 01:31:11,Balcão,Pendente,Malanje,Poupança
TXN004620,CLI0093,Pagamento de Electricidade,205293.55,2024-11-08 10:16:15,App Mobile,Pendente,Saurimo,Corrente
TXN000907,CLI0106,COMPRA COM CARTÃO,80700.02,2023-01-29 08:35:25,App Mobile,Aprovada,Saurimo,Empresarial
TXN004492,CLI0140,PAGAMENTO DE RENDA,90297.33,2024-05-05 17:39:38,ATM,Pendente,Uíge,Empresarial
TXN003351,CLI0149,Transferência,20219.22,2023-06-24 01:22:35,Balcão,Aprovada,Saurimo,Corrente
TXN001572,CLI0164,PAGAMENTO DE RENDA,47930.98,2024-04-23 10:06:50,ATM,Pendente,Cabinda,Empresarial
TXN002212,CLI0063,Recarga de Telemóvel,18381.9,2023-05-15 00:03:53,ATM,Aprovada,Kuito,Corrente
TXN001065,CLI0011,Pagamento de Empréstimo,210978.54,2024-09-21 20:24:31,Balcão,Aprovada,Huambo,Poupança
TXN003151,CLI0077,Transferência,126663.94,2023-07-04 13:52:31,App Mobile,Aprovada,Huambo,Jovem
TXN004560,CLI0030,Recebimento de Salário,17680.96,2024-09-06 11:39:02,App Mobile,Aprovada,Sumbe,Poupança
TXN000898,CLI0133,Pagamento de Serviço,246311.72,2023-06-04 03:11:10,App Mobile,Recusada,Kuito,Jovem
TXN003956,CLI0142,Depósito,6918.28,2024-02-27 08:13:55,,Recusada,Kuito,Jovem
